board,mcu,freq_mhz,timestamp_ms,alg,op,bytes_in,bytes_out,cycles,usec,energy_uJ,stack_hwm_words,heap_before,heap_after,toolchain,Oflag,lto,tmp117_cC,sht31_cC,sht31_rh_dpermil,ppk2_start_ms,ppk2_end_ms,ppk2_duration_s,ppk2_samples,ppk2_current_mean_uA,ppk2_current_max_uA,ppk2_current_p95_uA,ppk2_charge_uC,ppk2_energy_uJ
NUCLEO-F446RE,STM32F446RE,84,581425,p256,verify_ok,32,0,68645040,817202,44655.08233,3526,45200,45200,gcc-arm-none-eabi,O2,off,2210,2221,512,577117.6,577527.08,0.40948,40949,33046.37851,38629.738,36313.879,13531.84313,44655.08233
NUCLEO-F446RE,STM32F446RE,84,581858,p256,keygen,0,64,33113564,394209,89131.68328,3526,45200,45200,gcc-arm-none-eabi,O2,off,2210,2221,512,577540.56,578357.59,0.81703,81704,33058.19682,38312.453,36313.879,27009.60099,89131.68328
NUCLEO-F446RE,STM32F446RE,84,582280,p256,sign,32,71,34352971,408963,43120.83391,3526,45200,45200,gcc-arm-none-eabi,O2,off,2210,2220,512,578395.7,578789.6,0.3939,39391,33173.10808,37784.691,36261.539,13066.91937,43120.83391
NUCLEO-F446RE,STM32F446RE,84,583114,p256,verify_ok,32,0,68894145,820168,44813.15589,3526,45200,45200,gcc-arm-none-eabi,O2,off,2210,2220,512,578803.23,579214.19,0.41096,41097,33043.968,39159.59,36313.879,13579.74421,44813.15589
NUCLEO-F446RE,STM32F446RE,84,583546,p256,keygen,0,64,33059105,393560,89322.05763,3526,45200,45200,gcc-arm-none-eabi,O2,off,2210,2218,512,579227.66,580047.53,0.81987,81988,33014.05611,37942.883,36261.539,27067.29019,89322.05763
NUCLEO-F446RE,STM32F446RE,84,583971,p256,sign,32,72,34563945,411475,43182.8849,3526,45200,45200,gcc-arm-none-eabi,O2,off,2210,2220,511,580085.87,580480.25,0.39438,39439,33180.45072,37731.984,36313.879,13085.7227,43182.8849
NUCLEO-F446RE,STM32F446RE,84,584793,p256,verify_ok,32,0,67922569,808602,45095.2927,3526,45200,45200,gcc-arm-none-eabi,O2,off,2210,2221,511,580493.87,580906.87,0.413,41301,33087.77455,38682.664,36366.23,13665.24021,45095.2927
NUCLEO-F446RE,STM32F446RE,84,585225,p256,keygen,0,64,33059081,393560,88651.59229,3526,45200,45200,gcc-arm-none-eabi,O2,off,2210,2218,512,580920.35,581731.58,0.81123,81124,33115.26544,37995.641,36313.879,26864.11888,88651.59229
NUCLEO-F446RE,STM32F446RE,84,585649,p256,sign,32,71,34433925,409927,43255.46777,3526,45200,45200,gcc-arm-none-eabi,O2,off,2210,2221,512,581770.34,582165.28,0.39494,39495,33189.08964,37995.641,36313.879,13107.71751,43255.46777
NUCLEO-F446RE,STM32F446RE,84,586479,p256,verify_ok,32,0,68597125,816632,44575.72557,3526,45200,45200,gcc-arm-none-eabi,O2,off,2210,2218,512,582178.9,582586.88,0.40798,40799,33109.01372,38947.492,36366.23,13507.79563,44575.72557
NUCLEO-F446RE,STM32F446RE,84,586913,p256,keygen,0,64,33178865,394986,89146.15437,3526,45200,45200,gcc-arm-none-eabi,O2,off,2211,2220,511,582600.35,583417.83,0.81748,81749,33045.40339,37995.641,36261.539,27013.98617,89146.15437
NUCLEO-F446RE,STM32F446RE,84,587333,p256,sign,32,71,34185042,406964,43196.96806,3526,45200,45200,gcc-arm-none-eabi,O2,off,2211,2221,512,583456.61,583851.01,0.3944,39441,33189.53843,37890.137,36313.879,13089.99032,43196.96806
NUCLEO-F446RE,STM32F446RE,84,588166,p256,verify_ok,32,0,68844879,819581,44673.42254,3526,45200,45200,gcc-arm-none-eabi,O2,off,2210,2221,511,583864.64,584273.75,0.40911,40912,33089.87882,38365.305,36366.23,13537.40077,44673.42254
NUCLEO-F446RE,STM32F446RE,84,588600,p256,keygen,0,64,33178905,394986,89512.9006,3526,45200,45200,gcc-arm-none-eabi,O2,off,2211,2222,511,584287.78,585108.28,0.8205,82051,33059.22927,38418.164,36261.539,27125.12139,89512.9006
NUCLEO-F446RE,STM32F446RE,84,589027,p256,sign,32,70,34759535,413803,43138.14995,3526,45200,45200,gcc-arm-none-eabi,O2,off,2211,2220,511,585146.34,585540.12,0.39378,39379,33196.5776,37837.406,36313.879,13072.16665,43138.14995
NUCLEO-F446RE,STM32F446RE,84,589860,p256,verify_ok,32,0,68767598,818661,44937.22292,3526,45200,45200,gcc-arm-none-eabi,O2,off,2211,2218,511,585553.74,585965.38,0.41164,41165,33080.65716,38841.523,36313.879,13617.34028,44937.22292
NUCLEO-F446RE,STM32F446RE,84,590291,p256,keygen,0,64,33059105,393560,88311.4068,3526,45200,45200,gcc-arm-none-eabi,O2,off,2211,2222,512,585978.85,586787.79,0.80894,80895,33081.52714,38101.191,36313.879,26761.03236,88311.4068
NUCLEO-F446RE,STM32F446RE,84,590716,p256,sign,32,72,34574469,411600,43138.6025,3526,45200,45200,gcc-arm-none-eabi,O2,off,2211,2221,512,586826.11,587219.95,0.39384,39385,33191.83494,37890.137,36313.879,13072.30379,43138.6025
NUCLEO-F446RE,STM32F446RE,84,591555,p256,verify_ok,32,0,69321223,825252,44797.64463,3526,45200,45200,gcc-arm-none-eabi,O2,off,2211,2221,511,587234.19,587644.19,0.41,41001,33109.86203,39212.645,36366.23,13575.04383,44797.64463
NUCLEO-F446RE,STM32F446RE,84,591988,p256,keygen,0,64,33124377,394337,89141.86388,3526,45200,45200,gcc-arm-none-eabi,O2,off,2211,2222,512,587657.66,588474.45,0.81679,81680,33071.68932,37995.641,36313.879,27012.68603,89141.86388
NUCLEO-F446RE,STM32F446RE,84,592412,p256,sign,32,72,34486267,410550,43253.86259,3526,45200,45200,gcc-arm-none-eabi,O2,off,2211,2222,512,588512.65,588907.75,0.3951,39511,33174.37931,37890.137,36313.879,13107.23109,43253.86259
NUCLEO-F446RE,STM32F446RE,84,593238,p256,verify_ok,32,0,68279575,812852,44486.87822,3526,45200,45200,gcc-arm-none-eabi,O2,off,2211,2218,512,588921.37,589328.58,0.40721,40722,33105.51115,38947.492,36366.23,13480.87219,44486.87822
NUCLEO-F446RE,STM32F446RE,84,593672,p256,keygen,0,64,33178905,394986,89507.28766,3526,45200,45200,gcc-arm-none-eabi,O2,off,2210,2220,512,589342.05,590162.06,0.82001,82002,33076.86578,38048.41,36313.879,27123.4205,89507.28766
NUCLEO-F446RE,STM32F446RE,84,594095,p256,sign,32,71,34420369,409766,43254.02085,3526,45200,45200,gcc-arm-none-eabi,O2,off,2210,2220,512,590200.48,590595.56,0.39508,39509,33176.21597,37784.691,36261.539,13107.27905,43254.02085
NUCLEO-F446RE,STM32F446RE,84,594922,p256,verify_ok,32,0,68365695,813877,45200.84529,3526,45200,45200,gcc-arm-none-eabi,O2,off,2211,2222,512,590609.18,591023.06,0.41388,41389,33094.67573,38576.824,36366.23,13697.22585,45200.84529
NUCLEO-F446RE,STM32F446RE,84,595355,p256,keygen,0,64,33113564,394209,89329.81423,3526,45200,45200,gcc-arm-none-eabi,O2,off,2211,2221,512,591037.08,591856.03,0.81895,81896,33054.00361,37890.137,36261.539,27069.64068,89329.81423
NUCLEO-F446RE,STM32F446RE,84,595776,p256,sign,32,71,34243482,407660,43133.88151,3526,45200,45200,gcc-arm-none-eabi,O2,off,2210,2221,512,591893.97,592287.61,0.39364,39365,33205.04524,37942.883,36313.879,13070.87318,43133.88151
NUCLEO-F446RE,STM32F446RE,84,596600,p256,verify_ok,32,0,68082487,810505,44918.73158,3526,45200,45200,gcc-arm-none-eabi,O2,off,2211,2221,512,592301.23,592713.1,0.41187,41188,33048.58115,38788.559,36313.879,13611.73684,44918.73158
NUCLEO-F446RE,STM32F446RE,84,597032,p256,keygen,0,64,33059035,393559,90070.69688,3526,45200,45200,gcc-arm-none-eabi,O2,off,2211,2221,512,592726.58,593552.42,0.82584,82585,33050.09076,37890.137,36313.879,27294.15057,90070.69688
NUCLEO-F446RE,STM32F446RE,84,597454,p256,sign,32,72,34281065,408107,43187.10995,3526,45200,45200,gcc-arm-none-eabi,O2,off,2210,2220,512,593590.96,593985.61,0.39465,39466,33160.94639,37837.406,36261.539,13087.00302,43187.10995
NUCLEO-F446RE,STM32F446RE,84,598283,p256,verify_ok,32,0,68559549,816185,44852.63562,3526,45200,45200,gcc-arm-none-eabi,O2,off,2210,2222,512,593999.23,594409.94,0.41071,41072,33093.24073,39053.516,36366.23,13591.70776,44852.63562
NUCLEO-F446RE,STM32F446RE,84,598715,p256,keygen,0,64,33059035,393559,88740.24277,3526,45200,45200,gcc-arm-none-eabi,O2,off,2211,2220,512,594423.42,595236.78,0.81336,81337,33061.54103,38259.621,36261.539,26890.98266,88740.24277
NUCLEO-F446RE,STM32F446RE,84,599140,p256,sign,32,70,34526986,411035,43254.75914,3526,45200,45200,gcc-arm-none-eabi,O2,off,2211,2221,512,595275,595670.26,0.39526,39527,33161.62556,37942.883,36261.539,13107.50277,43254.75914
NUCLEO-F446RE,STM32F446RE,84,599976,p256,verify_ok,32,0,69095409,822564,44768.59851,3526,45200,45200,gcc-arm-none-eabi,O2,off,2211,2221,512,595683.89,596093.86,0.40997,40998,33090.85874,38947.492,36313.879,13566.24197,44768.59851
NUCLEO-F446RE,STM32F446RE,84,600410,p256,keygen,0,64,33178877,394986,88883.51478,3526,45200,45200,gcc-arm-none-eabi,O2,off,2211,2222,512,596107.33,596921.68,0.81435,81436,33074.66201,37995.641,36313.879,26934.39842,88883.51478
NUCLEO-F446RE,STM32F446RE,84,600834,p256,sign,32,72,34538402,411171,43192.39424,3526,45200,45200,gcc-arm-none-eabi,O2,off,2211,2220,512,596960,597354.37,0.39437,39438,33188.59267,38206.797,36313.879,13088.60432,43192.39424
NUCLEO-F446RE,STM32F446RE,84,601661,p256,verify_ok,32,0,68314181,813264,44539.61837,3526,45200,45200,gcc-arm-none-eabi,O2,off,2211,2221,512,597368,597775.87,0.40787,40788,33091.12633,39000.496,36366.23,13496.85405,44539.61837
NUCLEO-F446RE,STM32F446RE,84,602095,p256,keygen,0,64,33178905,394986,88500.29138,3526,45200,45200,gcc-arm-none-eabi,O2,off,2211,2221,512,597789.86,598600.78,0.81092,81093,33071.3383,38153.988,36313.879,26818.27012,88500.29138
NUCLEO-F446RE,STM32F446RE,84,602520,p256,sign,32,72,34568109,411525,43113.98531,3526,45200,45200,gcc-arm-none-eabi,O2,off,2211,2221,512,598638.85,599032.66,0.39381,39382,33175.3903,37890.137,36313.879,13064.84403,43113.98531
NUCLEO-F446RE,STM32F446RE,84,603346,p256,verify_ok,32,0,68187155,811751,44528.67049,3526,45200,45200,gcc-arm-none-eabi,O2,off,2212,2222,512,599046.28,599454.55,0.40827,40828,33050.58386,38629.738,36313.879,13493.53651,44528.67049
NUCLEO-F446RE,STM32F446RE,84,603777,p256,keygen,0,64,33059035,393559,89106.5695,3526,45200,45200,gcc-arm-none-eabi,O2,off,2212,2222,512,599468.02,600284.4,0.81638,81639,33075.19719,38418.164,36313.879,27001.99076,89106.5695
NUCLEO-F446RE,STM32F446RE,84,604198,p256,sign,32,71,34249719,407734,43089.22266,3526,45200,45200,gcc-arm-none-eabi,O2,off,2212,2220,512,600322.5,600716.03,0.39353,39354,33179.98745,37837.406,36313.879,13057.3402,43089.22266
NUCLEO-F446RE,STM32F446RE,84,605025,p256,verify_ok,32,0,68303205,813133,44838.45046,3526,45200,45200,gcc-arm-none-eabi,O2,off,2211,2220,512,600729.65,601140.72,0.41107,41108,33053.80986,39159.59,36313.879,13587.40923,44838.45046
NUCLEO-F446RE,STM32F446RE,84,605457,p256,keygen,0,64,33059081,393560,89781.15146,3526,45200,45200,gcc-arm-none-eabi,O2,off,2211,2221,513,601154.19,601976.95,0.82276,82277,33067.20669,37890.137,36261.539,27206.40953,89781.15146
NUCLEO-F446RE,STM32F446RE,84,605880,p256,sign,32,71,34360093,409048,43272.9943,3526,45200,45200,gcc-arm-none-eabi,O2,off,2211,2218,512,602015.75,602410.8,0.39505,39506,33193.28638,37942.883,36313.879,13113.02857,43272.9943
NUCLEO-F446RE,STM32F446RE,84,606710,p256,verify_ok,32,0,68630519,817029,44874.68306,3526,45200,45200,gcc-arm-none-eabi,O2,off,2211,2220,512,602424.43,602835.66,0.41123,41124,33067.60869,38523.926,36366.23,13598.38881,44874.68306
NUCLEO-F446RE,STM32F446RE,84,607144,p256,keygen,0,64,33178980,394987,88791.62202,3526,45200,45200,gcc-arm-none-eabi,O2,off,2211,2218,513,602849.13,603662.28,0.81315,81316,33089.2133,37890.137,36313.879,26906.55213,88791.62202
NUCLEO-F446RE,STM32F446RE,84,607568,p256,sign,32,71,34491074,410608,43268.02012,3526,45200,45200,gcc-arm-none-eabi,O2,off,2211,2220,513,603700.81,604095.85,0.39504,39505,33190.25801,37995.641,36313.879,13111.52125,43268.02012
NUCLEO-F446RE,STM32F446RE,84,608394,p256,verify_ok,32,0,68245908,812451,44939.19237,3526,45200,45200,gcc-arm-none-eabi,O2,off,2211,2220,513,604109.47,604521.02,0.41155,41156,33089.36563,39159.59,36366.23,13617.93708,44939.19237
NUCLEO-F446RE,STM32F446RE,84,608827,p256,keygen,0,64,33178905,394986,88623.74646,3526,45200,45200,gcc-arm-none-eabi,O2,off,2211,2220,513,604534.49,605346.29,0.8118,81181,33081.58314,38101.191,36313.879,26855.68075,88623.74646
NUCLEO-F446RE,STM32F446RE,84,609253,p256,sign,32,72,34642487,412410,43123.02276,3526,45200,45200,gcc-arm-none-eabi,O2,off,2211,2221,514,605384.98,605778.63,0.39365,39366,33195.86404,37890.137,36313.879,13067.58266,43123.02276
NUCLEO-F446RE,STM32F446RE,84,610087,p256,verify_ok,32,0,68871190,819895,44509.41853,3526,45200,45200,gcc-arm-none-eabi,O2,off,2211,2222,513,605792.26,606200.17,0.40791,40792,33065.40809,38629.738,36366.23,13487.70259,44509.41853
NUCLEO-F446RE,STM32F446RE,84,610519,p256,keygen,0,64,33059081,393560,88829.15456,3526,45200,45200,gcc-arm-none-eabi,O2,off,2211,2221,514,606213.64,607026.91,0.81327,81328,33098.30731,38471.039,36313.879,26917.92562,88829.15456
NUCLEO-F446RE,STM32F446RE,84,610946,p256,sign,32,71,34745593,413638,43138.32929,3526,45200,45200,gcc-arm-none-eabi,O2,off,2211,2220,513,607065.41,607458.98,0.39357,39358,33214.36909,37942.883,36313.879,13072.221,43138.32929
NUCLEO-F446RE,STM32F446RE,84,611772,p256,verify_ok,32,0,68241557,812399,44626.95885,3526,45200,45200,gcc-arm-none-eabi,O2,off,2211,2220,513,607472.59,607881.63,0.40904,40905,33061.13182,38418.164,36366.23,13523.32086,44626.95885
NUCLEO-F446RE,STM32F446RE,84,612204,p256,keygen,0,64,33059081,393560,89202.05349,3526,45200,45200,gcc-arm-none-eabi,O2,off,2211,2221,513,607895.1,608712.23,0.81713,81714,33080.28272,38206.797,36313.879,27030.9253,89202.05349
NUCLEO-F446RE,STM32F446RE,84,612631,p256,sign,32,72,34688240,412955,43245.82479,3526,45200,45200,gcc-arm-none-eabi,O2,off,2211,2222,513,608750.52,609145.48,0.39496,39497,33179.95366,37890.137,36313.879,13104.79539,43245.82479
NUCLEO-F446RE,STM32F446RE,84,613461,p256,verify_ok,32,0,68590726,816556,44845.35095,3526,45200,45200,gcc-arm-none-eabi,O2,off,2211,2221,513,609159.1,609569.83,0.41073,41074,33086.21449,39053.516,36366.23,13589.50029,44845.35095
NUCLEO-F446RE,STM32F446RE,84,613894,p256,keygen,0,64,33178980,394987,88725.40421,3526,45200,45200,gcc-arm-none-eabi,O2,off,2211,2221,513,609583.3,610395.64,0.81234,81235,33097.56057,37942.883,36313.879,26886.48612,88725.40421
NUCLEO-F446RE,STM32F446RE,84,614316,p256,sign,32,71,34355594,408995,43244.79798,3526,45200,45200,gcc-arm-none-eabi,O2,off,2211,2220,513,610433.54,610828.62,0.39508,39509,33169.11408,37890.137,36313.879,13104.48424,43244.79798
NUCLEO-F446RE,STM32F446RE,84,615147,p256,verify_ok,32,0,68679610,817614,45023.81784,3526,45200,45200,gcc-arm-none-eabi,O2,off,2212,2221,512,610842.25,611254.55,0.4123,41231,33091.40703,39106.547,36366.23,13643.58116,45023.81784
NUCLEO-F446RE,STM32F446RE,84,615581,p256,keygen,0,64,33178877,394986,89394.82313,3526,45200,45200,gcc-arm-none-eabi,O2,off,2211,2221,512,611268.67,612088.59,0.81992,81993,33038.93938,37995.641,36261.539,27089.34034,89394.82313
NUCLEO-F446RE,STM32F446RE,84,616004,p256,sign,32,70,34462328,410265,43153.49754,3526,45200,45200,gcc-arm-none-eabi,O2,off,2211,2221,512,612127.59,612521.1,0.39351,39352,33231.17098,37890.137,36313.879,13076.81744,43153.49754
NUCLEO-F446RE,STM32F446RE,84,616837,p256,verify_ok,32,0,68773421,818731,45147.25626,3526,45200,45200,gcc-arm-none-eabi,O2,off,2211,2221,512,612534.71,612948.25,0.41354,41355,33082.64673,38841.523,36366.23,13680.98675,45147.25626
NUCLEO-F446RE,STM32F446RE,84,617270,p256,keygen,0,64,33059081,393560,88715.61668,3526,45200,45200,gcc-arm-none-eabi,O2,off,2211,2221,512,612961.72,613774.05,0.81233,81234,33094.30526,37995.641,36313.879,26883.52021,88715.61668
NUCLEO-F446RE,STM32F446RE,84,617693,p256,sign,32,71,34420044,409762,43135.02251,3526,45200,45200,gcc-arm-none-eabi,O2,off,2211,2221,512,613812.38,614205.95,0.39357,39358,33211.81582,37995.641,36313.879,13071.21894,43135.02251
NUCLEO-F446RE,STM32F446RE,84,618521,p256,verify_ok,32,0,68391626,814186,45065.45987,3526,45200,45200,gcc-arm-none-eabi,O2,off,2212,2221,511,614219.58,614632.48,0.4129,41291,33073.86763,38682.664,36366.23,13656.19996,45065.45987
NUCLEO-F446RE,STM32F446RE,84,618953,p256,keygen,0,64,33059081,393560,89135.34032,3526,45200,45200,gcc-arm-none-eabi,O2,off,2212,2220,512,614645.95,615462.48,0.81653,81654,33079.81349,37995.641,36313.879,27010.70919,89135.34032
NUCLEO-F446RE,STM32F446RE,84,619378,p256,sign,32,71,34531460,411088,43268.01561,3526,45200,45200,gcc-arm-none-eabi,O2,off,2212,2221,511,615500.35,615895.38,0.39503,39504,33191.14403,37890.137,36313.879,13111.51988,43268.01561
NUCLEO-F446RE,STM32F446RE,84,620208,p256,verify_ok,32,0,68646164,817216,44649.76333,3526,45200,45200,gcc-arm-none-eabi,O2,off,2211,2222,511,615909,616317.93,0.40893,40894,33086.95362,39106.547,36366.23,13530.23131,44649.76333
NUCLEO-F446RE,STM32F446RE,84,620642,p256,keygen,0,64,33178940,394987,89293.98999,3526,45200,45200,gcc-arm-none-eabi,O2,off,2211,2221,511,616331.4,617149.13,0.81773,81774,33090.04508,38101.191,36313.879,27058.78485,89293.98999
NUCLEO-F446RE,STM32F446RE,84,621068,p256,sign,32,71,34666101,412691,43236.63374,3526,45200,45200,gcc-arm-none-eabi,O2,off,2211,2221,511,617187.49,617582.66,0.39517,39518,33155.32127,37995.641,36313.879,13102.01022,43236.63374
NUCLEO-F446RE,STM32F446RE,84,621891,p256,verify_ok,32,0,68055894,810189,44833.50396,3526,45200,45200,gcc-arm-none-eabi,O2,off,2211,2222,512,617596.29,618006.53,0.41024,41025,33116.99366,38629.738,36366.23,13585.91029,44833.50396
NUCLEO-F446RE,STM32F446RE,84,622325,p256,keygen,0,64,33178980,394987,89323.34356,3526,45200,45200,gcc-arm-none-eabi,O2,off,2211,2221,512,618020.62,618839.52,0.8189,81891,33053.63302,38206.797,36313.879,27067.67987,89323.34356
NUCLEO-F446RE,STM32F446RE,84,622750,p256,sign,32,71,34624820,412200,43142.49665,3526,45200,45200,gcc-arm-none-eabi,O2,off,2211,2220,511,618878.87,619272.5,0.39363,39364,33212.51445,37890.137,36313.879,13073.48383,43142.49665
NUCLEO-F446RE,STM32F446RE,84,623586,p256,verify_ok,32,0,69051901,822046,44733.18727,3526,45200,45200,gcc-arm-none-eabi,O2,off,2211,2221,511,619286.12,619695.88,0.40976,40977,33081.60355,38523.926,36366.23,13555.51129,44733.18727
NUCLEO-F446RE,STM32F446RE,84,624018,p256,keygen,0,64,33059081,393560,88915.36174,3526,45200,45200,gcc-arm-none-eabi,O2,off,2211,2221,511,619709.35,620523.89,0.81454,81455,33078.77306,37995.641,36313.879,26944.04901,88915.36174
NUCLEO-F446RE,STM32F446RE,84,624444,p256,sign,32,71,34627932,412237,43168.486,3526,45200,45200,gcc-arm-none-eabi,O2,off,2212,2220,512,620562.33,620956.07,0.39374,39375,33223.25071,37995.641,36313.879,13081.35939,43168.486
NUCLEO-F446RE,STM32F446RE,84,625270,p256,verify_ok,32,0,68273972,812785,44903.64265,3526,45200,45200,gcc-arm-none-eabi,O2,off,2212,2222,512,620969.7,621380.95,0.41125,41126,33087.31722,38576.824,36366.23,13607.16444,44903.64265
NUCLEO-F446RE,STM32F446RE,84,625702,p256,keygen,0,64,33059081,393560,89209.71988,3526,45200,45200,gcc-arm-none-eabi,O2,off,2211,2221,512,621394.43,622212.25,0.81782,81783,33055.17852,38629.738,36313.879,27033.24845,89209.71988
NUCLEO-F446RE,STM32F446RE,84,626129,p256,sign,32,70,34722248,413360,43272.77503,3526,45200,45200,gcc-arm-none-eabi,O2,off,2211,2220,512,622250.34,622645.46,0.39512,39513,33187.23769,38048.41,36313.879,13112.96213,43272.77503
NUCLEO-F446RE,STM32F446RE,84,626957,p256,verify_ok,32,0,68417333,814492,45096.73347,3526,45200,45200,gcc-arm-none-eabi,O2,off,2211,2221,512,622659.08,623071.94,0.41286,41287,33100.06615,38576.824,36313.879,13665.67681,45096.73347
NUCLEO-F446RE,STM32F446RE,84,627391,p256,keygen,0,64,33178980,394987,88533.00937,3526,45200,45200,gcc-arm-none-eabi,O2,off,2212,2221,512,623085.41,623896.1,0.81069,81070,33092.94885,38048.41,36313.879,26828.18466,88533.00937
NUCLEO-F446RE,STM32F446RE,84,627814,p256,sign,32,71,34395862,409474,43272.07753,3526,45200,45200,gcc-arm-none-eabi,O2,off,2212,2221,512,623934.2,624329.27,0.39507,39508,33190.87271,37837.406,36313.879,13112.75077,43272.07753
NUCLEO-F446RE,STM32F446RE,84,628643,p256,verify_ok,32,0,68576139,816382,45080.3991,3526,45200,45200,gcc-arm-none-eabi,O2,off,2211,2221,512,624342.9,624755.18,0.41228,41229,33134.56252,38576.824,36366.23,13660.727,45080.3991
NUCLEO-F446RE,STM32F446RE,84,629077,p256,keygen,0,64,33178905,394986,89679.76037,3526,45200,45200,gcc-arm-none-eabi,O2,off,2211,2218,512,624768.66,625590.75,0.82209,82210,33056.75785,37995.641,36313.879,27175.68496,89679.76037
NUCLEO-F446RE,STM32F446RE,84,629504,p256,sign,32,70,34807271,414372,43165.50109,3526,45200,45200,gcc-arm-none-eabi,O2,off,2211,2221,512,625629.45,626023.07,0.39362,39363,33231.06893,37890.137,36313.879,13080.45488,43165.50109
NUCLEO-F446RE,STM32F446RE,84,630339,p256,verify_ok,32,0,68914528,820411,45036.73542,3526,45200,45200,gcc-arm-none-eabi,O2,off,2212,2221,513,626036.69,626449.01,0.41232,41233,33099.31167,39053.516,36366.23,13647.49558,45036.73542
NUCLEO-F446RE,STM32F446RE,84,630771,p256,keygen,0,64,33059105,393560,88791.00268,3526,45200,45200,gcc-arm-none-eabi,O2,off,2212,2222,512,626462.48,627275.43,0.81295,81296,33097.16144,37995.641,36313.879,26906.36445,88791.00268
NUCLEO-F446RE,STM32F446RE,84,631197,p256,sign,32,70,34616707,412103,43157.54913,3526,45200,45200,gcc-arm-none-eabi,O2,off,2212,2221,512,627313.79,627707.39,0.3936,39361,33226.67422,37890.137,36366.23,13078.04519,43157.54913
NUCLEO-F446RE,STM32F446RE,84,632016,p256,verify_ok,32,0,67662046,805500,45161.03933,3526,45200,45200,gcc-arm-none-eabi,O2,off,2212,2220,513,627721.01,628134.46,0.41345,41346,33099.91484,39159.59,36366.23,13685.16343,45161.03933
NUCLEO-F446RE,STM32F446RE,84,632448,p256,keygen,0,64,33059081,393560,89056.59584,3526,45200,45200,gcc-arm-none-eabi,O2,off,2212,2222,513,628147.93,628962.54,0.81461,81462,33128.48195,38206.797,36313.879,26986.84722,89056.59584
NUCLEO-F446RE,STM32F446RE,84,632874,p256,sign,32,71,34616325,412099,43284.63056,3526,45200,45200,gcc-arm-none-eabi,O2,off,2212,2220,513,629001.09,629396.22,0.39513,39514,33195.44728,38576.824,36313.879,13116.55472,43284.63056
