board,mcu,freq_mhz,timestamp_ms,alg,op,bytes_in,bytes_out,cycles,usec,energy_uJ,stack_hwm_words,heap_before,heap_after,toolchain,Oflag,lto,lib_commit,fw_git,tmp117_cC,sht31_cC,sht31_rh_dpermil,ppk2_start_ms,ppk2_end_ms,ppk2_duration_ms,ppk2_samples,ppk2_current_mean_uA,ppk2_current_p95_uA,ppk2_current_max_uA,ppk2_charge_uC,ppk2_energy_uJ
NUCLEO-F446RE,STM32F446RE,84,39130,dilithium2,verify_ok,2420,0,3184263,37907,3822.0066456000004,797,16144,16144,gcc-arm-none-eabi,O2,off,unknown,nogit,2207,2222,413,47131.0,47168.0,37.0,38.0,31382.804684210525,34297.9437,34362.746,1158.1838320000002,3822.0066456000004
NUCLEO-F446RE,STM32F446RE,84,39239,dilithium2,keygen,0,1312,3087295,36753,3605.9443068,797,16144,16144,gcc-arm-none-eabi,O2,off,unknown,nogit,2207,2222,412,47240.0,47276.0,36.0,37.0,30211.843891891895,34018.1846,34371.453,1092.710396,3605.9443068
NUCLEO-F446RE,STM32F446RE,84,39401,dilithium2,sign,14,2420,12428447,147957,14693.328285900001,797,16144,16144,gcc-arm-none-eabi,O2,off,unknown,nogit,2207,2222,412,47402.0,47549.0,147.0,148.0,30252.710567567574,34535.66835,35032.73,4452.523723,14693.328285900001
NUCLEO-F446RE,STM32F446RE,84,39453,dilithium2,verify_ok,2420,0,3304176,39335,4038.7851470999994,797,16144,16144,gcc-arm-none-eabi,O2,off,unknown,nogit,2207,2221,412,47454.0,47493.0,39.0,40.0,31132.000425,34330.905600000006,34487.961,1223.874287,4038.7851470999994
NUCLEO-F446RE,STM32F446RE,84,39563,dilithium2,keygen,0,1312,3109016,37012,3734.6690171999994,797,16144,16144,gcc-arm-none-eabi,O2,off,unknown,nogit,2207,2221,412,47564.0,47601.0,37.0,38.0,30644.704605263156,33857.6221,34121.738,1131.717884,3734.6690171999994
NUCLEO-F446RE,STM32F446RE,84,39685,dilithium2,sign,14,2420,9206392,109599,10765.993124700002,797,16144,16144,gcc-arm-none-eabi,O2,off,unknown,nogit,2207,2221,412,47686.0,47795.0,109.0,110.0,29933.748690909088,34855.11735,35141.023,3262.4221589999993,10765.993124700002
NUCLEO-F446RE,STM32F446RE,84,39738,dilithium2,verify_ok,2420,0,3238851,38557,3649.3687857,797,16144,16144,gcc-arm-none-eabi,O2,off,unknown,nogit,2207,2220,413,47739.0,47777.0,38.0,39.0,29018.446538461532,34930.7114,35141.023,1105.869329,3649.3687857
NUCLEO-F446RE,STM32F446RE,84,39847,dilithium2,keygen,0,1312,3065365,36492,3473.9101517999998,797,16144,16144,gcc-arm-none-eabi,O2,off,unknown,nogit,2207,2220,413,47848.0,47884.0,36.0,37.0,29126.7914054054,34717.536799999994,35043.535,1052.700046,3473.9101517999998
NUCLEO-F446RE,STM32F446RE,84,40025,dilithium2,sign,14,2420,13807307,164372,15185.5219032,797,16144,16144,gcc-arm-none-eabi,O2,off,unknown,nogit,2207,2222,412,48026.0,48190.0,164.0,165.0,28082.940078787877,34596.563200000004,34890.078,4601.673304,15185.5219032
NUCLEO-F446RE,STM32F446RE,84,40076,dilithium2,verify_ok,2420,0,3183521,37899,3041.035582199999,797,16144,16144,gcc-arm-none-eabi,O2,off,unknown,nogit,2207,2222,412,48077.0,48114.0,37.0,38.0,24907.479236842104,25053.28345,25076.693,921.5259339999999,3041.035582199999
NUCLEO-F446RE,STM32F446RE,84,40185,dilithium2,keygen,0,1312,3043796,36235,3507.0593283,797,16144,16144,gcc-arm-none-eabi,O2,off,unknown,nogit,2207,2222,412,48186.0,48222.0,36.0,37.0,29644.933081081086,34130.191,34209.645,1062.745251,3507.0593283
NUCLEO-F446RE,STM32F446RE,84,40398,dilithium2,sign,14,2420,16778336,199742,19974.782315399996,797,16144,16144,gcc-arm-none-eabi,O2,off,unknown,nogit,2207,2221,412,48399.0,48598.0,199.0,200.0,30431.409699999997,34624.6944,34960.582,6052.964338,19974.782315399996
NUCLEO-F446RE,STM32F446RE,84,40449,dilithium2,verify_ok,2420,0,3183835,37902,3742.7936172000004,797,16144,16144,gcc-arm-none-eabi,O2,off,unknown,nogit,2207,2221,412,48450.0,48487.0,37.0,38.0,30691.59855263158,33797.959749999995,33993.508,1134.179884,3742.7936172000004
NUCLEO-F446RE,STM32F446RE,84,40559,dilithium2,keygen,0,1312,3120799,37152,3918.883683,797,16144,16144,gcc-arm-none-eabi,O2,off,unknown,nogit,2207,2221,412,48560.0,48597.0,37.0,38.0,32162.395921052637,34915.61595,34960.582,1187.5405099999998,3918.883683
NUCLEO-F446RE,STM32F446RE,84,40646,dilithium2,sign,14,2420,6221238,74062,7021.091837100001,797,16144,16144,gcc-arm-none-eabi,O2,off,unknown,nogit,2207,2221,412,48647.0,48721.0,74.0,75.0,28702.80332,34641.4849,34964.973,2127.603587,7021.091837100001
NUCLEO-F446RE,STM32F446RE,84,40697,dilithium2,verify_ok,2420,0,3184196,37907,3505.3307751,797,16144,16144,gcc-arm-none-eabi,O2,off,unknown,nogit,2207,2221,412,48698.0,48735.0,37.0,38.0,28651.906763157895,34401.20325,34448.715,1062.2214470000001,3505.3307751
NUCLEO-F446RE,STM32F446RE,84,40808,dilithium2,keygen,0,1312,3208000,38190,3370.8901808999995,797,16144,16144,gcc-arm-none-eabi,O2,off,unknown,nogit,2207,2222,412,48809.0,48847.0,38.0,39.0,27063.691564102563,34574.6314,35124.609,1021.481873,3370.8901808999995
NUCLEO-F446RE,STM32F446RE,84,40875,dilithium2,sign,14,2420,4496844,53533,4279.6199721,797,16144,16144,gcc-arm-none-eabi,O2,off,unknown,nogit,2207,2222,412,48876.0,48929.0,53.0,54.0,24500.60518518518,26674.78949999999,32385.457,1296.8545370000002,4279.6199721
NUCLEO-F446RE,STM32F446RE,84,40926,dilithium2,verify_ok,2420,0,3184345,37908,3377.5060670999997,797,16144,16144,gcc-arm-none-eabi,O2,off,unknown,nogit,2207,2222,412,48927.0,48964.0,37.0,38.0,27592.635263157892,34757.3816,35011.797,1023.4866870000001,3377.5060670999997
NUCLEO-F446RE,STM32F446RE,84,41036,dilithium2,keygen,0,1312,3109116,37013,3703.9620056999993,797,16144,16144,gcc-arm-none-eabi,O2,off,unknown,nogit,2207,2222,412,49037.0,49074.0,37.0,38.0,30428.472526315796,33888.95845,34199.41,1122.4127290000001,3703.9620056999993
NUCLEO-F446RE,STM32F446RE,84,41163,dilithium2,sign,14,2420,9497758,113068,9957.381964199998,797,16144,16144,gcc-arm-none-eabi,O2,off,unknown,nogit,2207,2221,412,49164.0,49277.0,113.0,114.0,26718.99272807018,34532.529599999994,34873.996,3017.3884740000003,9957.381964199998
NUCLEO-F446RE,STM32F446RE,84,41214,dilithium2,verify_ok,2420,0,3184221,37907,2955.1742912999994,797,16144,16144,gcc-arm-none-eabi,O2,off,unknown,nogit,2207,2221,412,49215.0,49252.0,37.0,38.0,24242.604684210528,29090.51855,32852.129,895.507361,2955.1742912999994
NUCLEO-F446RE,STM32F446RE,84,41324,dilithium2,keygen,0,1312,3152903,37534,3595.8937014,797,16144,16144,gcc-arm-none-eabi,O2,off,unknown,nogit,2207,2221,412,49325.0,49362.0,37.0,38.0,29384.711763157888,34180.48095,34275.605,1089.6647580000001,3595.8937014
NUCLEO-F446RE,STM32F446RE,84,41412,dilithium2,sign,14,2420,6225640,74114,7523.345029199999,797,16144,16144,gcc-arm-none-eabi,O2,off,unknown,nogit,2207,2220,413,49413.0,49487.0,74.0,75.0,30852.375106666666,34124.916399999995,34271.938,2279.8015240000004,7523.345029199999
NUCLEO-F446RE,STM32F446RE,84,41463,dilithium2,verify_ok,2420,0,3184054,37905,3703.9384371,797,16144,16144,gcc-arm-none-eabi,O2,off,unknown,nogit,2207,2220,413,49464.0,49501.0,37.0,38.0,30426.9902631579,34071.57005,34166.895,1122.4055870000002,3703.9384371
NUCLEO-F446RE,STM32F446RE,84,41573,dilithium2,keygen,0,1312,3109132,37013,3284.7796112999995,797,16144,16144,gcc-arm-none-eabi,O2,off,unknown,nogit,2207,2220,413,49574.0,49611.0,37.0,38.0,27091.590947368422,34675.41405,35006.223,995.3877609999998,3284.7796112999995
NUCLEO-F446RE,STM32F446RE,84,41774,dilithium2,sign,14,2420,15703832,186950,17053.5758745,797,16144,16144,gcc-arm-none-eabi,O2,off,unknown,nogit,2207,2221,412,49775.0,49961.0,186.0,187.0,27801.75527272727,34819.5872,35151.996,5167.750265000001,17053.5758745
NUCLEO-F446RE,STM32F446RE,84,41825,dilithium2,verify_ok,2420,0,3184373,37909,3164.5904531999995,797,16144,16144,gcc-arm-none-eabi,O2,off,unknown,nogit,2207,2221,412,49826.0,49863.0,37.0,38.0,26149.671447368422,34630.508149999994,34751.879,958.966804,3164.5904531999995
NUCLEO-F446RE,STM32F446RE,84,41934,dilithium2,keygen,0,1312,3044228,36240,3354.2356584000004,797,16144,16144,gcc-arm-none-eabi,O2,off,unknown,nogit,2207,2220,413,49935.0,49971.0,36.0,37.0,28404.6134054054,34720.4318,34920.543,1016.4350479999999,3354.2356584000004
NUCLEO-F446RE,STM32F446RE,84,42001,dilithium2,sign,14,2420,4496500,53529,5135.2278977999995,797,16144,16144,gcc-arm-none-eabi,O2,off,unknown,nogit,2207,2220,413,50002.0,50055.0,53.0,54.0,29356.559888888893,34802.53935,34926.605,1556.129666,5135.2278977999995
NUCLEO-F446RE,STM32F446RE,84,42052,dilithium2,verify_ok,2420,0,3183956,37904,3158.3244198,797,16144,16144,gcc-arm-none-eabi,O2,off,unknown,nogit,2207,2220,413,50053.0,50090.0,37.0,38.0,26087.254263157894,34459.0768,34640.516,957.0680060000001,3158.3244198
NUCLEO-F446RE,STM32F446RE,84,42163,dilithium2,keygen,0,1312,3142159,37406,3430.6046081999993,797,16144,16144,gcc-arm-none-eabi,O2,off,unknown,nogit,2207,2222,412,50164.0,50201.0,37.0,38.0,28277.829,34567.49555,34980.348,1039.577154,3430.6046081999993
NUCLEO-F446RE,STM32F446RE,84,42544,dilithium2,sign,14,2420,30900676,367865,35573.1647535,797,16144,16144,gcc-arm-none-eabi,O2,off,unknown,nogit,2207,2221,412,50545.0,50912.0,367.0,368.0,29362.62730434783,34600.940950000004,34994.461,10779.746895,35573.1647535
NUCLEO-F446RE,STM32F446RE,84,42595,dilithium2,verify_ok,2420,0,3184267,37907,3110.4231609000003,797,16144,16144,gcc-arm-none-eabi,O2,off,unknown,nogit,2207,2221,412,50596.0,50633.0,37.0,38.0,25715.17207894737,33426.429449999996,34624.066,942.5524730000001,3110.4231609000003
NUCLEO-F446RE,STM32F446RE,84,42705,dilithium2,keygen,0,1312,3163756,37663,3465.7436120999996,797,16144,16144,gcc-arm-none-eabi,O2,off,unknown,nogit,2207,2221,413,50706.0,50743.0,37.0,38.0,28536.108078947364,34270.3791,34317.84,1050.2253369999999,3465.7436120999996
NUCLEO-F446RE,STM32F446RE,84,42793,dilithium2,sign,14,2420,6227342,74135,7457.5635618,797,16144,16144,gcc-arm-none-eabi,O2,off,unknown,nogit,2207,2221,413,50794.0,50868.0,74.0,75.0,30574.741039999997,34015.0601,34115.957,2259.867746,7457.5635618
NUCLEO-F446RE,STM32F446RE,84,42844,dilithium2,verify_ok,2420,0,3183995,37904,3737.4552467999997,797,16144,16144,gcc-arm-none-eabi,O2,off,unknown,nogit,2207,2221,413,50845.0,50882.0,37.0,38.0,30479.787394736846,34053.754,34446.238,1132.562196,3737.4552467999997
NUCLEO-F446RE,STM32F446RE,84,42954,dilithium2,keygen,0,1312,3109380,37016,3158.829432,797,16144,16144,gcc-arm-none-eabi,O2,off,unknown,nogit,2207,2221,413,50955.0,50992.0,37.0,38.0,26106.917078947365,34564.3566,34841.809,957.2210399999999,3158.829432
NUCLEO-F446RE,STM32F446RE,84,43021,dilithium2,sign,14,2420,4497133,53537,5250.800791500001,797,16144,16144,gcc-arm-none-eabi,O2,off,unknown,nogit,2207,2221,413,51022.0,51075.0,53.0,54.0,29925.24600000001,34736.33305,34995.887,1591.1517550000003,5250.800791500001
NUCLEO-F446RE,STM32F446RE,84,43072,dilithium2,verify_ok,2420,0,3184088,37905,3517.2285126,797,16144,16144,gcc-arm-none-eabi,O2,off,unknown,nogit,2207,2221,413,51073.0,51110.0,37.0,38.0,28848.004657894733,34240.5021,34432.379,1065.826822,3517.2285126
NUCLEO-F446RE,STM32F446RE,84,43181,dilithium2,keygen,0,1312,3065337,36492,3112.4430183000004,797,16144,16144,gcc-arm-none-eabi,O2,off,unknown,nogit,2207,2221,413,51182.0,51218.0,36.0,37.0,26427.7875945946,34665.9588,34737.332,943.164551,3112.4430183000004
NUCLEO-F446RE,STM32F446RE,84,43288,dilithium2,sign,14,2420,7838454,93314,9293.560455300001,797,16144,16144,gcc-arm-none-eabi,O2,off,unknown,nogit,2207,2224,413,51289.0,51382.0,93.0,94.0,30327.68005319149,34562.62515,34913.5,2816.230441,9293.560455300001
NUCLEO-F446RE,STM32F446RE,84,43339,dilithium2,verify_ok,2420,0,3184117,37906,3801.4316274000003,797,16144,16144,gcc-arm-none-eabi,O2,off,unknown,nogit,2207,2224,413,51340.0,51377.0,37.0,38.0,31207.713447368424,34206.6648,34269.391,1151.9489779999997,3801.4316274000003
NUCLEO-F446RE,STM32F446RE,84,43448,dilithium2,keygen,0,1312,3087345,36754,3575.8645032,797,16144,16144,gcc-arm-none-eabi,O2,off,unknown,nogit,2207,2224,413,51449.0,51485.0,36.0,37.0,30049.092189189192,34145.557400000005,34324.453,1083.5953040000002,3575.8645032
NUCLEO-F446RE,STM32F446RE,84,43534,dilithium2,sign,14,2420,6113010,72773,7314.509499,797,16144,16144,gcc-arm-none-eabi,O2,off,unknown,nogit,2207,2221,413,51535.0,51607.0,72.0,73.0,30711.27638356165,33893.6946,34123.156,2216.51803,7314.509499
NUCLEO-F446RE,STM32F446RE,84,43585,dilithium2,verify_ok,2420,0,3184276,37908,3752.6283662999995,797,16144,16144,gcc-arm-none-eabi,O2,off,unknown,nogit,2207,2221,413,51586.0,51623.0,37.0,38.0,30789.23728947369,34032.45525,34121.703,1137.160111,3752.6283662999995
NUCLEO-F446RE,STM32F446RE,84,43694,dilithium2,keygen,0,1312,3065313,36491,3698.8896252000004,797,16144,16144,gcc-arm-none-eabi,O2,off,unknown,nogit,2207,2221,413,51695.0,51731.0,36.0,37.0,30880.08381081082,34914.6846,34956.805,1120.8756439999997,3698.8896252000004
NUCLEO-F446RE,STM32F446RE,84,43842,dilithium2,sign,14,2420,11285442,134350,13062.242853,797,16144,16144,gcc-arm-none-eabi,O2,off,unknown,nogit,2207,2222,412,51843.0,51977.0,134.0,135.0,29571.86862962963,34760.2304,35134.395,3958.2554099999998,13062.242853
NUCLEO-F446RE,STM32F446RE,84,43893,dilithium2,verify_ok,2420,0,3184210,37907,3687.2670548999995,797,16144,16144,gcc-arm-none-eabi,O2,off,unknown,nogit,2207,2222,412,51894.0,51931.0,37.0,38.0,30031.82639473684,34085.843199999996,34282.66,1117.353653,3687.2670548999995
NUCLEO-F446RE,STM32F446RE,84,44003,dilithium2,keygen,0,1312,3109138,37013,3028.4683572,797,16144,16144,gcc-arm-none-eabi,O2,off,unknown,nogit,2207,2222,412,52004.0,52041.0,37.0,38.0,24712.64360526316,25044.534949999997,25060.1,917.717684,3028.4683572
NUCLEO-F446RE,STM32F446RE,84,44165,dilithium2,sign,14,2420,12479204,148561,13547.680680599999,797,16144,16144,gcc-arm-none-eabi,O2,off,unknown,nogit,2207,2221,413,52166.0,52314.0,148.0,149.0,27736.013335570467,34890.361999999994,35049.68,4105.357782,13547.680680599999
NUCLEO-F446RE,STM32F446RE,84,44216,dilithium2,verify_ok,2420,0,3183998,37904,2958.1234947000003,797,16144,16144,gcc-arm-none-eabi,O2,off,unknown,nogit,2207,2221,413,52217.0,52254.0,37.0,38.0,24254.73989473684,28030.153149999995,32214.625,896.401059,2958.1234947000003
NUCLEO-F446RE,STM32F446RE,84,44326,dilithium2,keygen,0,1312,3142114,37406,3606.2595327,797,16144,16144,gcc-arm-none-eabi,O2,off,unknown,nogit,2207,2222,413,52327.0,52364.0,37.0,38.0,29549.135157894736,34548.19895,34707.879,1092.8059190000001,3606.2595327
NUCLEO-F446RE,STM32F446RE,84,44393,dilithium2,sign,14,2420,4496583,53530,4881.551271300001,797,16144,16144,gcc-arm-none-eabi,O2,off,unknown,nogit,2207,2222,413,52394.0,52447.0,53.0,54.0,28022.58218518519,34154.9006,34370.5,1479.2579609999998,4881.551271300001
NUCLEO-F446RE,STM32F446RE,84,44444,dilithium2,verify_ok,2420,0,3183895,37903,3922.3640016,797,16144,16144,gcc-arm-none-eabi,O2,off,unknown,nogit,2207,2222,413,52445.0,52482.0,37.0,38.0,31848.973578947363,34959.477399999996,35194.805,1188.5951519999996,3922.3640016
NUCLEO-F446RE,STM32F446RE,84,44553,dilithium2,keygen,0,1312,3087363,36754,3834.6331749,797,16144,16144,gcc-arm-none-eabi,O2,off,unknown,nogit,2207,2222,413,52554.0,52590.0,36.0,37.0,32075.91845945946,34849.8984,34893.902,1162.010053,3834.6331749
NUCLEO-F446RE,STM32F446RE,84,44639,dilithium2,sign,14,2420,6045586,71971,6865.7873724,797,16144,16144,gcc-arm-none-eabi,O2,off,unknown,nogit,2207,2221,413,52640.0,52711.0,71.0,72.0,29240.660013888886,34524.794649999996,34735.152,2080.541628,6865.7873724
NUCLEO-F446RE,STM32F446RE,84,44690,dilithium2,verify_ok,2420,0,3184013,37904,3891.746898600001,797,16144,16144,gcc-arm-none-eabi,O2,off,unknown,nogit,2207,2221,413,52691.0,52728.0,37.0,38.0,31597.860868421052,34815.30905,34979.172,1179.3172420000003,3891.746898600001
NUCLEO-F446RE,STM32F446RE,84,44800,dilithium2,keygen,0,1312,3108970,37011,3944.803137,797,16144,16144,gcc-arm-none-eabi,O2,off,unknown,nogit,2207,2221,413,52801.0,52838.0,37.0,38.0,32113.670894736842,34791.3561,34975.043,1195.39489,3944.803137
NUCLEO-F446RE,STM32F446RE,84,44886,dilithium2,sign,14,2420,6106561,72697,7176.1190853,797,16144,16144,gcc-arm-none-eabi,O2,off,unknown,nogit,2207,2221,413,52887.0,52959.0,72.0,73.0,30204.91143835617,34038.08,34472.492,2174.581541,7176.1190853
NUCLEO-F446RE,STM32F446RE,84,44936,dilithium2,verify_ok,2420,0,3184104,37906,3702.733597199999,797,16144,16144,gcc-arm-none-eabi,O2,off,unknown,nogit,2207,2221,413,52937.0,52974.0,37.0,38.0,30178.114657894737,33972.5193,34090.043,1122.0404839999999,3702.733597199999
NUCLEO-F446RE,STM32F446RE,84,45046,dilithium2,keygen,0,1312,3087224,36752,2864.6211329999996,797,16144,16144,gcc-arm-none-eabi,O2,off,unknown,nogit,2207,2221,413,53047.0,53083.0,36.0,37.0,24049.115621621622,25126.976,25140.189,868.0670100000001,2864.6211329999996
NUCLEO-F446RE,STM32F446RE,84,45114,dilithium2,sign,14,2420,4562507,54315,5394.4107525,797,16144,16144,gcc-arm-none-eabi,O2,off,unknown,nogit,2207,2221,413,53115.0,53169.0,54.0,55.0,30177.193345454547,34765.9364,34894.941,1634.669925,5394.4107525
NUCLEO-F446RE,STM32F446RE,84,45165,dilithium2,verify_ok,2420,0,3184414,37909,4005.4544177999996,797,16144,16144,gcc-arm-none-eabi,O2,off,unknown,nogit,2207,2222,412,53166.0,53203.0,37.0,38.0,32518.913394736835,34503.3705,34620.25,1213.7740660000002,4005.4544177999996
NUCLEO-F446RE,STM32F446RE,84,45274,dilithium2,keygen,0,1312,3043916,36237,3516.3004568999995,797,16144,16144,gcc-arm-none-eabi,O2,off,unknown,nogit,2207,2222,412,53275.0,53311.0,36.0,37.0,29719.495432432428,34104.663,34287.875,1065.545593,3516.3004568999995
NUCLEO-F446RE,STM32F446RE,84,45358,dilithium2,sign,14,2420,5987471,71279,5761.0251567,797,16144,16144,gcc-arm-none-eabi,O2,off,unknown,nogit,2207,2222,412,53359.0,53430.0,71.0,72.0,24589.467875,26269.71065,33656.012,1745.765199,5761.0251567
NUCLEO-F446RE,STM32F446RE,84,45411,dilithium2,verify_ok,2420,0,3238624,38555,3471.7410254999995,797,16144,16144,gcc-arm-none-eabi,O2,off,unknown,nogit,2207,2221,413,53412.0,53450.0,38.0,39.0,27617.81717948718,34761.532400000004,35005.477,1052.042735,3471.7410254999995
NUCLEO-F446RE,STM32F446RE,84,45520,dilithium2,keygen,0,1312,3087162,36751,3169.7557914,797,16144,16144,gcc-arm-none-eabi,O2,off,unknown,nogit,2207,2221,413,53521.0,53557.0,36.0,37.0,26847.268459459458,33573.252799999995,33839.688,960.532058,3169.7557914
NUCLEO-F446RE,STM32F446RE,84,45587,dilithium2,sign,14,2420,4497014,53535,4286.7227601,797,16144,16144,gcc-arm-none-eabi,O2,off,unknown,nogit,2207,2221,413,53588.0,53641.0,53.0,54.0,24505.277814814817,26433.0984,33526.871,1299.006897,4286.7227601
NUCLEO-F446RE,STM32F446RE,84,45639,dilithium2,verify_ok,2420,0,3249594,38685,3459.6269631000005,797,16144,16144,gcc-arm-none-eabi,O2,off,unknown,nogit,2207,2221,413,53640.0,53678.0,38.0,39.0,27518.395538461536,34690.803400000004,34882.652,1048.371807,3459.6269631000005
NUCLEO-F446RE,STM32F446RE,84,45748,dilithium2,keygen,0,1312,3065880,36498,3644.6633189999993,797,16144,16144,gcc-arm-none-eabi,O2,off,unknown,nogit,2207,2222,412,53749.0,53785.0,36.0,37.0,30693.25897297297,33810.1292,33934.023,1104.4434300000003,3644.6633189999993
NUCLEO-F446RE,STM32F446RE,84,45868,dilithium2,sign,14,2420,8963551,106708,9916.3201731,797,16144,16144,gcc-arm-none-eabi,O2,off,unknown,nogit,2207,2222,412,53869.0,53975.0,106.0,107.0,28316.002186915885,34581.1565,34824.113,3004.945507,9916.3201731
NUCLEO-F446RE,STM32F446RE,84,45920,dilithium2,verify_ok,2420,0,3249692,38686,3823.3849763999997,797,16144,16144,gcc-arm-none-eabi,O2,off,unknown,nogit,2207,2222,412,53921.0,53959.0,38.0,39.0,30584.303,34743.2592,34824.113,1158.601508,3823.3849763999997
NUCLEO-F446RE,STM32F446RE,84,46030,dilithium2,keygen,0,1312,3087148,36751,3381.8806461000004,797,16144,16144,gcc-arm-none-eabi,O2,off,unknown,nogit,2207,2221,413,54031.0,54067.0,36.0,37.0,28415.574135135135,34845.355200000005,34992.563,1024.8123170000001,3381.8806461000004
NUCLEO-F446RE,STM32F446RE,84,46153,dilithium2,sign,14,2420,9213611,109685,10844.875601999998,797,16144,16144,gcc-arm-none-eabi,O2,off,unknown,nogit,2207,2221,413,54154.0,54263.0,109.0,110.0,30101.345690909093,34659.889650000005,34989.664,3286.32594,10844.875601999998
NUCLEO-F446RE,STM32F446RE,84,46206,dilithium2,verify_ok,2420,0,3304487,39339,4022.437122,797,16144,16144,gcc-arm-none-eabi,O2,off,unknown,nogit,2207,2221,413,54207.0,54246.0,39.0,40.0,31006.942250000004,34426.733250000005,34474.121,1218.9203400000001,4022.437122
NUCLEO-F446RE,STM32F446RE,84,46316,dilithium2,keygen,0,1312,3109068,37012,2903.2363866000005,797,16144,16144,gcc-arm-none-eabi,O2,off,unknown,nogit,2207,2221,413,54317.0,54354.0,37.0,38.0,23937.596131578946,25076.84845,29860.051,879.7686019999999,2903.2363866000005
NUCLEO-F446RE,STM32F446RE,84,46588,dilithium2,sign,14,2420,21729060,258679,23850.730992000004,797,16144,16144,gcc-arm-none-eabi,O2,off,unknown,nogit,2207,2221,413,54589.0,54847.0,258.0,259.0,28001.214166023165,34630.5741,34928.504,7227.49424,23850.730992000004
NUCLEO-F446RE,STM32F446RE,84,46639,dilithium2,verify_ok,2420,0,3184295,37908,3829.7450796,797,16144,16144,gcc-arm-none-eabi,O2,off,unknown,nogit,2207,2221,413,54640.0,54677.0,37.0,38.0,31442.045526315796,34815.3391,34922.844,1160.5288119999998,3829.7450796
NUCLEO-F446RE,STM32F446RE,84,46751,dilithium2,keygen,0,1312,3273020,38964,4022.9094510000004,797,16144,16144,gcc-arm-none-eabi,O2,off,unknown,nogit,2207,2224,413,54752.0,54790.0,38.0,39.0,31806.01887179488,34747.0552,34928.504,1219.0634699999998,4022.9094510000004
NUCLEO-F446RE,STM32F446RE,84,46817,dilithium2,sign,14,2420,4496562,53530,4561.992415199999,797,16144,16144,gcc-arm-none-eabi,O2,off,unknown,nogit,2207,2224,413,54818.0,54871.0,53.0,54.0,26060.384666666672,34034.280099999996,34515.832,1382.421944,4561.992415199999
NUCLEO-F446RE,STM32F446RE,84,46868,dilithium2,verify_ok,2420,0,3184137,37906,3853.6633509,797,16144,16144,gcc-arm-none-eabi,O2,off,unknown,nogit,2207,2224,413,54869.0,54906.0,37.0,38.0,31619.27876315789,34661.4516,34724.523,1167.7767730000003,3853.6633509
